
backend  | 2026-04-01 11:54:19.943 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/new-adult_20/index.html
backend  | 2026-04-01 11:54:19.943 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.944 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.944 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.944 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.944 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/nonfiction_13/index.html
backend  | 2026-04-01 11:54:19.983 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/erotica_50/index.html
backend  | 2026-04-01 11:54:19.983 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.983 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.983 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.984 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.985 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/add-a-comment_18/index.html
backend  | 2026-04-01 11:54:19.987 | WARNING:urllib3.connectionpool:Connection pool is full, discarding connection: books.toscrape.com. Connection pool size: 1
backend  | 2026-04-01 11:54:19.990 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/suspense_44/index.html
backend  | 2026-04-01 11:54:19.990 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.990 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.990 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.990 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.992 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/music_14/index.html
backend  | 2026-04-01 11:54:19.992 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/cultural_49/index.html
backend  | 2026-04-01 11:54:19.993 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.993 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.993 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.993 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.993 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/horror_31/index.html
backend  | 2026-04-01 11:54:20.153 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/nonfiction_13/index.html
backend  | 2026-04-01 11:54:20.153 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:20.153 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:20.153 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:20.153 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:20.153 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/childrens_11/index.html
backend  | 2026-04-01 11:54:20.155 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/add-a-comment_18/index.html
backend  | 2026-04-01 11:54:20.160 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:20.162 | WARNING:urllib3.connectionpool:Connection pool is full, discarding connection: books.toscrape.com. Connection pool size: 1
backend  | 2026-04-01 11:54:20.167 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:20.167 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/cultural_49/index.html
